Local time,Open,High,Low,Close,Volume
18.01.2022 04:00:00.000 GMT+0200,1821.969,1822.644,1815.168,1816.084,6985800.027799999
18.01.2022 08:00:00.000 GMT+0200,1816.024,1817.858,1809.048,1810.318,8966995.1201
18.01.2022 12:00:00.000 GMT+0200,1810.308,1819.764,1805.658,1819.528,10530685.0672
18.01.2022 16:00:00.000 GMT+0200,1819.668,1820.048,1810.538,1811.998,16750980.138700001
18.01.2022 20:00:00.000 GMT+0200,1811.998,1815.834,1810.488,1813.378,5239561.975000001
19.01.2022 00:00:00.000 GMT+0200,1812.518,1815.018,1811.858,1812.188,4420125.0671999995
19.01.2022 04:00:00.000 GMT+0200,1812.178,1814.128,1810.143,1813.320,6434620.0229
19.01.2022 08:00:00.000 GMT+0200,1813.309,1817.164,1811.208,1816.818,8220700.0256
19.01.2022 12:00:00.000 GMT+0200,1816.768,1825.474,1816.144,1823.888,8679520.0109
19.01.2022 16:00:00.000 GMT+0200,1823.908,1842.564,1822.394,1840.308,13944629.9076
19.01.2022 20:00:00.000 GMT+0200,1840.295,1843.318,1839.509,1840.108,5071210.0267
20.01.2022 00:00:00.000 GMT+0200,1840.164,1843.978,1837.838,1841.244,5988150.1199
20.01.2022 04:00:00.000 GMT+0200,1841.224,1842.598,1838.344,1839.164,6179949.9988
20.01.2022 08:00:00.000 GMT+0200,1839.168,1842.018,1836.918,1838.428,7973489.761399999
20.01.2022 12:00:00.000 GMT+0200,1838.428,1846.808,1835.808,1846.334,8381529.927200001
20.01.2022 16:00:00.000 GMT+0200,1846.318,1847.804,1838.428,1842.258,13941939.95
20.01.2022 20:00:00.000 GMT+0200,1842.268,1842.438,1837.228,1838.788,7170985.043
21.01.2022 00:00:00.000 GMT+0200,1838.498,1839.708,1836.168,1838.238,5457276.9404
21.01.2022 04:00:00.000 GMT+0200,1838.258,1842.038,1837.638,1841.248,5798479.795399999
21.01.2022 08:00:00.000 GMT+0200,1841.234,1842.644,1828.384,1833.978,8378074.8843
21.01.2022 12:00:00.000 GMT+0200,1833.954,1841.918,1830.998,1841.208,8121680.0213
21.01.2022 16:00:00.000 GMT+0200,1841.214,1843.108,1831.068,1832.668,16871629.714900002
21.01.2022 20:00:00.000 GMT+0200,1832.668,1834.898,1828.424,1834.328,8827465.0574
24.01.2022 00:00:00.000 GMT+0200,1834.524,1836.948,1831.428,1836.014,5345260.0241
24.01.2022 04:00:00.000 GMT+0200,1835.998,1839.514,1835.198,1838.654,5556069.9105
24.01.2022 08:00:00.000 GMT+0200,1838.664,1844.208,1836.351,1841.058,9017899.9901
24.01.2022 12:00:00.000 GMT+0200,1841.098,1842.938,1834.488,1835.254,12432700.157200001
24.01.2022 16:00:00.000 GMT+0200,1835.254,1841.069,1829.558,1838.358,21379010.2005
24.01.2022 20:00:00.000 GMT+0200,1838.358,1844.028,1837.648,1842.538,9889779.925299998
25.01.2022 00:00:00.000 GMT+0200,1842.668,1843.538,1839.938,1840.028,4577510.0589000005
25.01.2022 04:00:00.000 GMT+0200,1840.018,1842.928,1839.321,1841.568,5362420.022499999
25.01.2022 08:00:00.000 GMT+0200,1841.608,1843.238,1836.828,1837.948,9257590.0555
25.01.2022 12:00:00.000 GMT+0200,1837.928,1842.989,1834.838,1842.568,9983530.1638
25.01.2022 16:00:00.000 GMT+0200,1842.568,1852.728,1839.228,1849.704,15910140.276
25.01.2022 20:00:00.000 GMT+0200,1849.704,1853.748,1846.858,1847.458,7174459.9342
26.01.2022 00:00:00.000 GMT+0200,1846.924,1849.938,1846.368,1847.838,3906369.9245
26.01.2022 04:00:00.000 GMT+0200,1847.838,1848.828,1846.498,1847.565,3615419.9839000003
26.01.2022 08:00:00.000 GMT+0200,1847.565,1848.568,1843.648,1846.818,6954670.0716
26.01.2022 12:00:00.000 GMT+0200,1846.808,1847.958,1842.544,1843.968,9719269.8718
26.01.2022 16:00:00.000 GMT+0200,1843.908,1844.134,1828.818,1830.138,14529478.0731
26.01.2022 20:00:00.000 GMT+0200,1830.138,1833.278,1814.838,1819.218,17910169.7207
27.01.2022 00:00:00.000 GMT+0200,1818.988,1822.004,1815.034,1815.504,4555500.0901999995
27.01.2022 04:00:00.000 GMT+0200,1815.504,1817.924,1812.122,1812.588,6805460.035800001
27.01.2022 08:00:00.000 GMT+0200,1812.568,1816.568,1809.458,1815.908,9758899.927099999
27.01.2022 12:00:00.000 GMT+0200,1815.934,1816.774,1797.904,1799.818,13265419.959999999
27.01.2022 16:00:00.000 GMT+0200,1799.848,1810.359,1791.748,1792.368,15800529.956799999
27.01.2022 20:00:00.000 GMT+0200,1792.378,1797.348,1791.678,1797.058,8101439.9529
28.01.2022 00:00:00.000 GMT+0200,1796.238,1799.198,1794.925,1798.498,4304840.0879
28.01.2022 04:00:00.000 GMT+0200,1798.478,1799.308,1796.945,1797.428,5620880.1269
28.01.2022 08:00:00.000 GMT+0200,1797.428,1798.555,1789.819,1791.298,9377300.2624
28.01.2022 12:00:00.000 GMT+0200,1791.248,1792.528,1780.158,1786.268,12990600.3476
28.01.2022 16:00:00.000 GMT+0200,1786.268,1792.868,1780.578,1783.918,17080870.1514
28.01.2022 20:00:00.000 GMT+0200,1783.968,1792.005,1783.915,1791.028,7080417.812
31.01.2022 00:00:00.000 GMT+0200,1791.928,1791.928,1786.208,1790.138,3262399.9715
31.01.2022 04:00:00.000 GMT+0200,1790.088,1790.105,1785.458,1789.055,4101390.0040999996
31.01.2022 08:00:00.000 GMT+0200,1789.075,1792.375,1785.935,1789.418,6417730.033299999
31.01.2022 12:00:00.000 GMT+0200,1789.418,1798.148,1788.298,1797.548,10540359.9739
31.01.2022 16:00:00.000 GMT+0200,1797.588,1799.578,1793.035,1796.838,14900020.1226
31.01.2022 20:00:00.000 GMT+0200,1796.838,1799.805,1794.838,1796.668,6136864.9602
01.02.2022 00:00:00.000 GMT+0200,1797.325,1799.238,1796.418,1797.355,2267219.9309
01.02.2022 04:00:00.000 GMT+0200,1797.355,1803.395,1795.625,1802.615,4808100.1045
01.02.2022 08:00:00.000 GMT+0200,1802.595,1806.678,1801.028,1805.438,6583509.862400001
01.02.2022 12:00:00.000 GMT+0200,1805.438,1808.638,1802.088,1804.158,8016020.059599999
01.02.2022 16:00:00.000 GMT+0200,1804.158,1807.808,1797.665,1802.605,14435785.4128
01.02.2022 20:00:00.000 GMT+0200,1802.605,1802.968,1798.488,1800.888,4904437.9592
02.02.2022 00:00:00.000 GMT+0200,1799.818,1801.518,1799.378,1800.288,1667540.0137
02.02.2022 04:00:00.000 GMT+0200,1800.252,1800.608,1797.008,1798.395,3067569.9710000004
02.02.2022 08:00:00.000 GMT+0200,1798.375,1802.315,1794.358,1802.058,6362389.9221
02.02.2022 12:00:00.000 GMT+0200,1802.068,1807.968,1801.058,1801.058,8553430.1996
02.02.2022 16:00:00.000 GMT+0200,1801.238,1810.718,1800.465,1810.005,13313050.0317
02.02.2022 20:00:00.000 GMT+0200,1809.978,1810.555,1805.058,1806.348,5994944.036
03.02.2022 00:00:00.000 GMT+0200,1806.368,1808.498,1805.818,1808.488,2820809.9604
03.02.2022 04:00:00.000 GMT+0200,1808.498,1808.875,1805.435,1806.668,3723049.9982999996
03.02.2022 08:00:00.000 GMT+0200,1806.668,1806.758,1802.618,1803.278,6222009.8377
03.02.2022 12:00:00.000 GMT+0200,1803.328,1805.018,1799.868,1802.455,13567039.966500001
03.02.2022 16:00:00.000 GMT+0200,1802.475,1807.565,1788.538,1803.938,22363899.231000002
03.02.2022 20:00:00.000 GMT+0200,1803.938,1806.558,1803.138,1804.588,6268579.959799999
04.02.2022 00:00:00.000 GMT+0200,1803.808,1807.298,1803.808,1807.065,3673940.0625
04.02.2022 04:00:00.000 GMT+0200,1807.071,1807.895,1805.678,1806.418,4517660.0814
04.02.2022 08:00:00.000 GMT+0200,1806.408,1811.799,1805.748,1810.905,9899290.0849
04.02.2022 12:00:00.000 GMT+0200,1810.905,1814.798,1795.000,1795.318,14345808.2676
04.02.2022 16:00:00.000 GMT+0200,1795.258,1810.355,1792.018,1806.285,18297140.0022
04.02.2022 20:00:00.000 GMT+0200,1806.285,1808.478,1805.758,1807.558,4523009.9559
07.02.2022 00:00:00.000 GMT+0200,1806.719,1815.208,1806.678,1810.198,9090709.9246
07.02.2022 04:00:00.000 GMT+0200,1810.198,1811.028,1809.098,1810.214,11525659.9187
07.02.2022 08:00:00.000 GMT+0200,1810.211,1814.058,1808.638,1812.318,12492100.0004
07.02.2022 12:00:00.000 GMT+0200,1812.338,1817.058,1810.168,1813.841,12012970.209200002
07.02.2022 16:00:00.000 GMT+0200,1813.838,1820.124,1811.718,1819.884,25177959.4421
07.02.2022 20:00:00.000 GMT+0200,1819.884,1823.458,1819.514,1820.258,6405359.9835
08.02.2022 00:00:00.000 GMT+0200,1819.938,1822.238,1819.897,1822.004,5690709.889
08.02.2022 04:00:00.000 GMT+0200,1821.934,1823.198,1818.818,1820.194,7290640.115699999
08.02.2022 08:00:00.000 GMT+0200,1820.194,1820.859,1815.314,1819.798,10754270.0767
08.02.2022 12:00:00.000 GMT+0200,1819.798,1824.612,1817.138,1823.914,11327650.0701
08.02.2022 16:00:00.000 GMT+0200,1823.924,1828.298,1820.068,1827.338,15909710.1688
08.02.2022 20:00:00.000 GMT+0200,1827.338,1828.664,1825.548,1825.785,6197489.9769
09.02.2022 00:00:00.000 GMT+0200,1825.294,1826.704,1824.928,1826.638,3313600.0037000002
09.02.2022 04:00:00.000 GMT+0200,1826.638,1829.108,1826.328,1827.344,4813679.993100001
09.02.2022 08:00:00.000 GMT+0200,1827.338,1828.138,1825.628,1827.599,6770959.9733
09.02.2022 12:00:00.000 GMT+0200,1827.678,1832.468,1825.578,1825.978,9497990.1313
09.02.2022 16:00:00.000 GMT+0200,1825.928,1835.708,1824.538,1834.018,13311729.669599999
09.02.2022 20:00:00.000 GMT+0200,1834.018,1835.699,1831.098,1832.888,5596850.216399999
10.02.2022 00:00:00.000 GMT+0200,1833.164,1834.388,1831.404,1833.738,3181840.0622
10.02.2022 04:00:00.000 GMT+0200,1833.728,1834.658,1833.338,1834.308,4241899.967100001
10.02.2022 08:00:00.000 GMT+0200,1834.308,1835.988,1830.278,1832.418,8899540.0668
10.02.2022 12:00:00.000 GMT+0200,1832.438,1837.189,1821.534,1830.278,11300129.7713
10.02.2022 16:00:00.000 GMT+0200,1830.288,1841.838,1825.198,1835.108,21310230.2551
10.02.2022 20:00:00.000 GMT+0200,1835.129,1837.559,1825.554,1826.538,13114230.036799999
11.02.2022 00:00:00.000 GMT+0200,1826.424,1827.848,1823.634,1825.624,5774899.9595
11.02.2022 04:00:00.000 GMT+0200,1825.624,1826.938,1822.988,1824.404,5553739.9054000005
11.02.2022 08:00:00.000 GMT+0200,1824.444,1827.498,1820.838,1825.908,10180010.0803
11.02.2022 12:00:00.000 GMT+0200,1825.908,1833.308,1824.808,1827.208,9906115.055100001
11.02.2022 16:00:00.000 GMT+0200,1827.218,1840.814,1827.078,1840.498,17703740.119999997
11.02.2022 20:00:00.000 GMT+0200,1840.498,1865.378,1839.314,1857.898,19823799.9678
14.02.2022 00:00:00.000 GMT+0200,1859.233,1862.028,1855.308,1859.498,7417729.9738
14.02.2022 04:00:00.000 GMT+0200,1859.498,1859.578,1851.378,1854.508,7498010.1585
14.02.2022 08:00:00.000 GMT+0200,1854.508,1858.428,1850.698,1857.238,12734890.2225
14.02.2022 12:00:00.000 GMT+0200,1857.238,1862.768,1851.238,1861.378,15202890.1577
14.02.2022 16:00:00.000 GMT+0200,1861.428,1870.958,1859.928,1864.514,20991849.899200004
14.02.2022 20:00:00.000 GMT+0200,1864.498,1874.018,1863.864,1870.908,12113219.6785
15.02.2022 00:00:00.000 GMT+0200,1871.079,1872.118,1870.008,1870.878,4807740.0923
15.02.2022 04:00:00.000 GMT+0200,1870.878,1879.308,1870.388,1877.778,7789180.040399999
15.02.2022 08:00:00.000 GMT+0200,1877.778,1879.378,1852.368,1857.578,11906230.2113
15.02.2022 12:00:00.000 GMT+0200,1857.548,1857.688,1844.398,1850.288,13488379.9552
15.02.2022 16:00:00.000 GMT+0200,1850.298,1857.034,1846.358,1852.778,15567819.5953
15.02.2022 20:00:00.000 GMT+0200,1852.748,1856.388,1851.398,1853.428,5436380.0287
16.02.2022 00:00:00.000 GMT+0200,1853.154,1854.608,1850.188,1852.358,3801730.0069
16.02.2022 04:00:00.000 GMT+0200,1852.358,1854.688,1851.248,1854.188,4738190.0549
16.02.2022 08:00:00.000 GMT+0200,1854.188,1858.888,1853.208,1858.418,7423839.9268
16.02.2022 12:00:00.000 GMT+0200,1858.418,1859.528,1851.338,1858.598,10316004.0378
16.02.2022 16:00:00.000 GMT+0200,1858.628,1869.938,1857.538,1868.958,14864540.099999998
16.02.2022 20:00:00.000 GMT+0200,1868.958,1872.498,1865.078,1869.498,10557132.899699999
17.02.2022 00:00:00.000 GMT+0200,1869.848,1871.658,1868.218,1870.028,4901249.9451
17.02.2022 04:00:00.000 GMT+0200,1870.044,1876.204,1867.698,1874.938,9699759.960099999
17.02.2022 08:00:00.000 GMT+0200,1874.926,1893.178,1872.748,1888.248,12808759.6893
17.02.2022 12:00:00.000 GMT+0200,1888.238,1897.668,1882.688,1895.718,12584830.165
17.02.2022 16:00:00.000 GMT+0200,1895.738,1900.178,1885.898,1897.578,22435960.0544
17.02.2022 20:00:00.000 GMT+0200,1897.598,1901.016,1896.538,1897.928,8005240.0828
18.02.2022 00:00:00.000 GMT+0200,1898.118,1902.358,1888.238,1890.188,6578219.7715
18.02.2022 04:00:00.000 GMT+0200,1890.118,1893.358,1888.458,1891.788,7052320.003699999
18.02.2022 08:00:00.000 GMT+0200,1891.798,1895.728,1889.788,1894.628,9766909.8376
18.02.2022 12:00:00.000 GMT+0200,1894.608,1899.886,1886.478,1896.388,11782430.172000002
18.02.2022 16:00:00.000 GMT+0200,1896.368,1898.438,1890.318,1896.853,15921270.132100001
18.02.2022 20:00:00.000 GMT+0200,1896.778,1899.308,1893.498,1897.768,7666290.0449
21.02.2022 00:00:00.000 GMT+0200,1900.818,1908.158,1891.508,1895.523,8009426.117000001
21.02.2022 04:00:00.000 GMT+0200,1895.538,1898.948,1889.198,1891.458,10308789.7301
21.02.2022 08:00:00.000 GMT+0200,1891.463,1898.248,1887.453,1896.228,12216710.090599999
21.02.2022 12:00:00.000 GMT+0200,1896.218,1898.548,1892.348,1895.842,11363910.0791
21.02.2022 16:00:00.000 GMT+0200,1895.838,1897.638,1892.368,1897.598,11045380.1155
21.02.2022 20:00:00.000 GMT+0200,1897.598,1905.903,1896.438,1905.013,2210080.0276
22.02.2022 00:00:00.000 GMT+0200,1908.748,1914.023,1905.188,1909.343,8819109.9166
22.02.2022 04:00:00.000 GMT+0200,1909.338,1910.288,1906.288,1910.053,7529120.206900001
22.02.2022 08:00:00.000 GMT+0200,1910.053,1913.308,1895.708,1900.518,13834889.8888
22.02.2022 12:00:00.000 GMT+0200,1900.558,1905.858,1891.268,1902.088,15138339.9963
22.02.2022 16:00:00.000 GMT+0200,1902.108,1907.038,1893.778,1903.308,17718880.6534
22.02.2022 20:00:00.000 GMT+0200,1903.283,1905.578,1897.548,1898.158,9042180.0017
23.02.2022 00:00:00.000 GMT+0200,1898.348,1901.198,1897.678,1898.218,3766219.9737
23.02.2022 04:00:00.000 GMT+0200,1898.208,1900.238,1894.468,1896.121,6602419.9724
23.02.2022 08:00:00.000 GMT+0200,1896.148,1898.298,1889.548,1893.308,12422630.0716
23.02.2022 12:00:00.000 GMT+0200,1893.318,1904.408,1892.588,1901.125,10414350.151999999
23.02.2022 16:00:00.000 GMT+0200,1901.138,1910.408,1899.528,1908.218,15930849.790599998
23.02.2022 20:00:00.000 GMT+0200,1908.218,1910.268,1904.528,1908.658,8606330.0968
24.02.2022 00:00:00.000 GMT+0200,1909.488,1914.008,1909.218,1913.368,6739480.137800001
24.02.2022 04:00:00.000 GMT+0200,1913.368,1949.003,1912.463,1940.368,21120370.149499997
24.02.2022 08:00:00.000 GMT+0200,1940.368,1954.198,1935.598,1953.348,21054940.2237
24.02.2022 12:00:00.000 GMT+0200,1953.338,1974.398,1950.448,1959.168,20825020.3133
24.02.2022 16:00:00.000 GMT+0200,1959.168,1963.008,1913.318,1923.558,24383682.727700002
24.02.2022 20:00:00.000 GMT+0200,1923.638,1926.843,1877.938,1903.708,14776859.760400001
25.02.2022 00:00:00.000 GMT+0200,1903.718,1921.478,1902.108,1909.308,7617879.867500001
25.02.2022 04:00:00.000 GMT+0200,1909.308,1916.963,1907.858,1916.448,9489480.1379
25.02.2022 08:00:00.000 GMT+0200,1916.418,1921.198,1908.358,1910.597,12052480.2208
25.02.2022 12:00:00.000 GMT+0200,1910.608,1913.803,1886.048,1887.338,17163690.090099998
25.02.2022 16:00:00.000 GMT+0200,1887.254,1893.561,1882.828,1887.328,21709239.7214
25.02.2022 20:00:00.000 GMT+0200,1887.358,1892.793,1885.678,1888.528,7847230.076699999
28.02.2022 00:00:00.000 GMT+0200,1919.206,1930.948,1904.208,1913.168,9943300.008699998
28.02.2022 04:00:00.000 GMT+0200,1913.178,1913.388,1904.408,1907.958,12222000.1221
28.02.2022 08:00:00.000 GMT+0200,1907.978,1909.978,1893.178,1899.568,14351669.7884
28.02.2022 12:00:00.000 GMT+0200,1899.518,1918.158,1898.768,1917.108,13387429.7142
28.02.2022 16:00:00.000 GMT+0200,1917.138,1917.288,1890.768,1899.128,22180419.9219
28.02.2022 20:00:00.000 GMT+0200,1899.148,1910.838,1896.928,1908.738,10375680.2081
01.03.2022 00:00:00.000 GMT+0200,1908.638,1908.788,1902.548,1902.828,5343210.017100001
01.03.2022 04:00:00.000 GMT+0200,1902.828,1907.518,1901.268,1906.988,11596290.034800004
01.03.2022 08:00:00.000 GMT+0200,1906.968,1918.538,1904.538,1916.138,16168789.969299989
01.03.2022 12:00:00.000 GMT+0200,1916.138,1926.251,1911.108,1916.708,20481060.07120001
01.03.2022 16:00:00.000 GMT+0200,1916.728,1935.398,1916.028,1934.763,22366129.972700015
01.03.2022 20:00:00.000 GMT+0200,1934.728,1950.078,1934.288,1945.088,14363077.005399978
02.03.2022 00:00:00.000 GMT+0200,1944.317,1945.268,1930.888,1935.635,6622410.0024
02.03.2022 04:00:00.000 GMT+0200,1935.428,1940.538,1933.203,1934.568,10735210.006199997
02.03.2022 08:00:00.000 GMT+0200,1934.578,1947.788,1931.336,1932.906,17137350.07340001
02.03.2022 12:00:00.000 GMT+0200,1932.906,1935.406,1913.738,1931.798,13101465.984999996
02.03.2022 16:00:00.000 GMT+0200,1931.798,1935.518,1915.000,1918.513,20713690.002000008
02.03.2022 20:00:00.000 GMT+0200,1918.488,1933.215,1917.208,1928.218,7523219.998899997
03.03.2022 00:00:00.000 GMT+0200,1928.938,1930.628,1926.028,1930.524,7781400.009399999
03.03.2022 04:00:00.000 GMT+0200,1930.527,1930.736,1921.906,1925.088,14775160.00629999
03.03.2022 08:00:00.000 GMT+0200,1925.089,1934.968,1923.564,1929.018,15960369.996500006
03.03.2022 12:00:00.000 GMT+0200,1929.025,1938.658,1924.268,1926.028,13146910.008999992
03.03.2022 16:00:00.000 GMT+0200,1926.008,1932.507,1923.218,1931.813,20012290.01960001
03.03.2022 20:00:00.000 GMT+0200,1931.848,1941.203,1931.173,1935.438,7878689.990999999
04.03.2022 00:00:00.000 GMT+0200,1935.438,1950.903,1929.498,1933.688,11268909.977600003
04.03.2022 04:00:00.000 GMT+0200,1933.693,1941.188,1933.428,1935.428,20856560.016700003
04.03.2022 08:00:00.000 GMT+0200,1935.438,1946.088,1933.918,1945.668,15671770.059299998
04.03.2022 12:00:00.000 GMT+0200,1945.708,1949.859,1939.778,1946.798,16693009.987199998
04.03.2022 16:00:00.000 GMT+0200,1946.828,1965.638,1942.588,1961.983,25064500.059500005
04.03.2022 20:00:00.000 GMT+0200,1961.983,1970.648,1960.688,1969.848,13854519.982099999
07.03.2022 00:00:00.000 GMT+0200,1974.472,2000.940,1974.192,1997.708,12890019.9644
07.03.2022 04:00:00.000 GMT+0200,1997.718,1998.138,1983.159,1983.540,13298749.996500004
07.03.2022 08:00:00.000 GMT+0200,1983.548,2001.457,1976.102,1997.882,16722320.037499992
07.03.2022 12:00:00.000 GMT+0200,1997.902,2002.518,1960.878,1979.048,19501911.973300003
07.03.2022 16:00:00.000 GMT+0200,1979.008,1991.548,1967.678,1984.040,20455664.992200002
07.03.2022 20:00:00.000 GMT+0200,1983.998,1999.798,1983.418,1997.788,10827380.043200003
08.03.2022 00:00:00.000 GMT+0200,1996.808,1999.928,1980.938,1984.918,6240169.995700002
08.03.2022 04:00:00.000 GMT+0200,1984.838,1994.188,1984.508,1993.898,6635009.990999999
08.03.2022 08:00:00.000 GMT+0200,1993.898,2020.828,1993.162,2006.238,14564680.036100006
08.03.2022 12:00:00.000 GMT+0200,2006.168,2020.328,2002.653,2014.898,14152574.927900001
08.03.2022 16:00:00.000 GMT+0200,2014.898,2070.358,2013.798,2029.708,28371459.934899993
08.03.2022 20:00:00.000 GMT+0200,2029.732,2054.008,2022.156,2050.168,16089509.96800001
09.03.2022 00:00:00.000 GMT+0200,2049.662,2052.198,2034.958,2041.740,6161670.016799999
09.03.2022 04:00:00.000 GMT+0200,2041.758,2059.068,2040.308,2047.908,11730770.007900007
09.03.2022 08:00:00.000 GMT+0200,2047.908,2052.271,2014.660,2017.698,13064230.013199996
09.03.2022 12:00:00.000 GMT+0200,2017.708,2021.408,1985.032,1989.785,15933042.9994
09.03.2022 16:00:00.000 GMT+0200,1989.785,2005.408,1976.008,1985.408,18526324.959000003
09.03.2022 20:00:00.000 GMT+0200,1985.388,1998.988,1979.490,1991.088,10801629.976700008
10.03.2022 00:00:00.000 GMT+0200,1989.828,1993.488,1970.508,1974.588,4730180.0003
10.03.2022 04:00:00.000 GMT+0200,1974.558,1984.068,1970.808,1980.638,5704209.999900002
10.03.2022 08:00:00.000 GMT+0200,1980.638,1988.978,1974.208,1985.722,10720690.009100003
10.03.2022 12:00:00.000 GMT+0200,1985.748,2009.062,1983.558,1996.356,11722904.992800001
10.03.2022 16:00:00.000 GMT+0200,1996.356,2006.922,1981.608,2003.752,15609440.007299999
10.03.2022 20:00:00.000 GMT+0200,2003.752,2005.902,1993.238,1996.548,6859429.994699999
11.03.2022 00:00:00.000 GMT+0200,1994.938,1998.818,1988.128,1992.268,2966529.9947000016
11.03.2022 04:00:00.000 GMT+0200,1992.268,1996.378,1980.848,1983.588,3983110.003499999
11.03.2022 08:00:00.000 GMT+0200,1983.498,1994.842,1981.298,1989.418,5919395.004000002
11.03.2022 12:00:00.000 GMT+0200,1989.428,1993.968,1958.438,1961.918,9891940.0411
11.03.2022 16:00:00.000 GMT+0200,1961.928,1989.948,1959.478,1986.638,12883780.004800003
11.03.2022 20:00:00.000 GMT+0200,1986.648,1988.248,1980.248,1988.248,5667439.996200004
13.03.2022 23:00:00.000 GMT+0200,1984.742,1990.308,1969.918,1977.048,2606485.0006999993
14.03.2022 03:00:00.000 GMT+0200,1977.068,1977.448,1971.358,1977.408,4781109.994499998
14.03.2022 07:00:00.000 GMT+0200,1977.398,1978.468,1966.858,1967.402,5574170.004099999
14.03.2022 11:00:00.000 GMT+0200,1967.391,1967.882,1954.628,1964.238,7254429.986899997
14.03.2022 15:00:00.000 GMT+0200,1964.238,1965.148,1949.628,1960.952,11577572.977900004
14.03.2022 19:00:00.000 GMT+0200,1960.952,1961.828,1950.068,1950.458,6965049.993
14.03.2022 23:00:00.000 GMT+0200,1951.338,1954.458,1945.678,1948.118,1896819.9943999997
15.03.2022 03:00:00.000 GMT+0200,1948.118,1950.468,1935.948,1935.983,6299590.002200003
15.03.2022 07:00:00.000 GMT+0200,1935.998,1936.357,1924.828,1934.769,7567920.0025
15.03.2022 11:00:00.000 GMT+0200,1934.648,1934.809,1919.253,1920.743,7957580.005100001
15.03.2022 15:00:00.000 GMT+0200,1920.788,1930.903,1906.948,1929.153,17617939.99990001
15.03.2022 19:00:00.000 GMT+0200,1929.183,1929.793,1913.688,1917.828,7135639.9679000005
15.03.2022 23:00:00.000 GMT+0200,1917.243,1922.463,1914.948,1920.863,1551159.9970999998
16.03.2022 03:00:00.000 GMT+0200,1920.863,1924.668,1915.068,1916.583,3814610.0026
16.03.2022 07:00:00.000 GMT+0200,1916.583,1920.808,1911.568,1918.178,5373680.017999996
16.03.2022 11:00:00.000 GMT+0200,1918.178,1926.933,1915.413,1919.927,8063160.000599999
16.03.2022 15:00:00.000 GMT+0200,1919.928,1922.128,1903.898,1909.948,16067089.969499998
16.03.2022 19:00:00.000 GMT+0200,1909.948,1929.328,1894.948,1927.278,12994975.940499997
16.03.2022 23:00:00.000 GMT+0200,1925.873,1928.243,1923.058,1926.828,2090379.9959999998
